Date,Ticker,Headline
2025-10-09,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2025-10-09,^NSEBANK,Private bank net interest margins experience unexpected compression.
2025-10-10,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2025-10-10,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2025-10-10,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2025-10-10,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2025-10-10,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2025-10-13,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2025-10-13,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2025-10-13,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2025-10-13,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2025-10-13,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2025-10-14,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2025-10-14,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2025-10-14,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2025-10-14,^NSEBANK,Private bank net interest margins experience unexpected compression.
2025-10-15,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2025-10-15,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2025-10-15,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2025-10-16,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2025-10-16,^NSEBANK,Private bank net interest margins experience unexpected compression.
2025-10-17,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2025-10-17,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2025-10-17,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2025-10-17,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2025-10-20,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2025-10-20,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2025-10-20,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2025-10-20,^NSEBANK,Private bank net interest margins experience unexpected compression.
2025-10-20,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2025-10-21,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2025-10-21,^NSEBANK,Private bank net interest margins experience unexpected compression.
2025-10-21,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2025-10-21,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2025-10-23,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2025-10-23,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2025-10-24,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2025-10-24,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2025-10-24,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2025-10-27,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2025-10-27,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2025-10-28,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2025-10-28,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2025-10-28,^NSEBANK,Private bank net interest margins experience unexpected compression.
2025-10-28,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2025-10-29,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2025-10-29,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2025-10-29,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2025-10-29,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2025-10-29,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2025-10-30,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2025-10-30,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2025-10-30,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2025-10-30,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2025-10-30,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2025-10-30,^NSEBANK,Private bank net interest margins experience unexpected compression.
2025-10-31,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2025-10-31,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2025-10-31,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2025-10-31,^NSEBANK,Private bank net interest margins experience unexpected compression.
2025-10-31,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2025-11-03,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2025-11-03,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2025-11-03,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2025-11-04,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2025-11-04,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2025-11-04,^NSEBANK,Private bank net interest margins experience unexpected compression.
2025-11-04,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2025-11-06,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2025-11-06,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2025-11-06,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2025-11-07,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2025-11-07,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2025-11-07,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2025-11-10,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2025-11-10,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2025-11-10,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2025-11-10,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2025-11-10,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2025-11-11,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2025-11-11,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2025-11-11,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2025-11-11,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2025-11-12,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2025-11-12,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2025-11-12,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2025-11-12,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2025-11-13,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2025-11-13,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2025-11-13,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2025-11-13,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2025-11-13,^NSEBANK,Private bank net interest margins experience unexpected compression.
2025-11-14,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2025-11-14,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2025-11-14,^NSEBANK,Private bank net interest margins experience unexpected compression.
2025-11-17,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2025-11-17,^NSEBANK,Private bank net interest margins experience unexpected compression.
2025-11-17,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2025-11-17,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2025-11-18,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2025-11-18,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2025-11-18,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2025-11-19,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2025-11-19,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2025-11-19,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2025-11-19,^NSEBANK,Private bank net interest margins experience unexpected compression.
2025-11-19,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2025-11-20,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2025-11-20,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2025-11-20,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2025-11-20,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2025-11-21,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2025-11-21,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2025-11-21,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2025-11-24,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2025-11-24,^NSEBANK,Private bank net interest margins experience unexpected compression.
2025-11-25,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2025-11-25,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2025-11-25,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2025-11-25,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2025-11-25,^NSEBANK,Private bank net interest margins experience unexpected compression.
2025-11-26,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2025-11-26,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2025-11-26,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2025-11-26,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2025-11-27,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2025-11-27,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2025-11-27,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2025-11-27,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2025-11-27,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2025-11-28,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2025-11-28,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2025-11-28,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2025-12-01,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2025-12-01,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2025-12-01,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2025-12-01,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2025-12-01,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2025-12-02,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2025-12-02,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2025-12-03,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2025-12-03,^NSEBANK,Private bank net interest margins experience unexpected compression.
2025-12-04,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2025-12-04,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2025-12-04,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2025-12-04,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2025-12-04,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2025-12-05,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2025-12-05,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2025-12-05,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2025-12-05,^NSEBANK,Private bank net interest margins experience unexpected compression.
2025-12-05,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2025-12-08,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2025-12-08,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2025-12-08,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2025-12-08,^NSEBANK,Private bank net interest margins experience unexpected compression.
2025-12-09,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2025-12-09,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2025-12-09,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2025-12-09,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2025-12-09,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2025-12-10,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2025-12-10,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2025-12-11,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2025-12-11,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2025-12-11,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2025-12-11,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2025-12-11,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2025-12-12,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2025-12-12,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2025-12-12,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2025-12-15,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2025-12-15,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2025-12-15,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2025-12-15,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2025-12-15,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2025-12-15,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2025-12-16,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2025-12-16,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2025-12-16,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2025-12-16,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2025-12-17,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2025-12-17,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2025-12-17,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2025-12-17,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2025-12-17,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2025-12-17,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2025-12-18,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2025-12-18,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2025-12-18,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2025-12-18,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2025-12-18,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2025-12-18,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2025-12-19,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2025-12-19,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2025-12-19,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2025-12-19,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2025-12-19,^NSEBANK,Private bank net interest margins experience unexpected compression.
2025-12-22,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2025-12-22,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2025-12-22,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2025-12-22,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2025-12-23,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2025-12-23,^NSEBANK,Private bank net interest margins experience unexpected compression.
2025-12-23,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2025-12-24,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2025-12-24,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2025-12-24,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2025-12-24,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2025-12-26,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2025-12-26,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2025-12-29,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2025-12-29,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2025-12-29,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2025-12-30,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2025-12-30,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2025-12-30,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2025-12-30,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2025-12-30,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2025-12-30,^NSEBANK,Private bank net interest margins experience unexpected compression.
2025-12-31,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2025-12-31,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2026-01-01,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2026-01-01,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2026-01-01,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2026-01-01,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2026-01-01,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2026-01-02,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2026-01-02,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2026-01-02,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2026-01-05,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2026-01-05,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2026-01-05,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2026-01-05,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2026-01-05,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2026-01-05,^NSEBANK,Private bank net interest margins experience unexpected compression.
2026-01-06,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2026-01-06,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2026-01-06,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2026-01-06,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2026-01-07,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2026-01-07,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2026-01-07,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2026-01-07,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2026-01-08,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2026-01-08,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2026-01-09,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2026-01-09,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2026-01-09,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2026-01-09,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2026-01-09,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2026-01-09,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2026-01-12,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2026-01-12,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2026-01-12,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2026-01-12,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2026-01-12,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2026-01-13,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2026-01-13,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2026-01-13,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2026-01-14,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2026-01-14,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2026-01-14,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2026-01-14,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2026-01-14,^NSEBANK,Private bank net interest margins experience unexpected compression.
2026-01-14,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2026-01-16,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2026-01-16,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2026-01-16,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2026-01-16,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2026-01-19,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2026-01-19,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2026-01-19,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2026-01-19,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2026-01-19,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2026-01-20,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2026-01-20,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2026-01-20,^NSEBANK,Private bank net interest margins experience unexpected compression.
2026-01-21,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2026-01-21,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2026-01-21,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2026-01-21,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2026-01-21,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2026-01-22,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2026-01-22,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2026-01-22,^NSEBANK,Private bank net interest margins experience unexpected compression.
2026-01-22,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2026-01-23,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2026-01-23,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2026-01-23,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2026-01-27,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2026-01-27,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2026-01-27,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2026-01-27,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2026-01-28,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2026-01-28,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2026-01-28,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2026-01-28,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2026-01-28,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2026-01-29,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2026-01-29,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2026-01-30,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2026-01-30,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2026-01-30,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2026-01-30,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2026-01-30,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2026-02-02,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2026-02-02,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2026-02-02,^NSEBANK,Private bank net interest margins experience unexpected compression.
2026-02-02,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2026-02-03,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2026-02-03,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2026-02-03,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2026-02-03,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2026-02-04,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2026-02-04,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2026-02-04,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2026-02-04,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2026-02-05,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2026-02-05,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2026-02-05,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2026-02-05,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2026-02-06,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2026-02-06,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2026-02-06,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2026-02-09,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2026-02-09,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2026-02-09,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2026-02-09,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2026-02-10,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2026-02-10,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2026-02-10,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2026-02-11,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2026-02-11,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2026-02-12,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2026-02-12,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2026-02-12,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2026-02-12,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2026-02-13,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2026-02-13,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2026-02-13,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2026-02-13,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2026-02-16,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
